"['North Carolina', 'edit]\n']","['Durham ', 'Duke University, North Carolina Central University)[5]\n']"
"['North Carolina', 'edit]\n']","['Elon ', 'Elon University)[2]\n']"
"['North Carolina', 'edit]\n']","['Greensboro ', 'University of North Carolina at Greensboro, Greensboro College, Guilford College, North Carolina A & T State University, Bennett College)\n']"
"['North Carolina', 'edit]\n']","['Greenville ', 'East Carolina University)[2]\n']"
"['North Carolina', 'edit]\n']","['Hickory ', 'Lenoir-Rhyne University)[2]\n']"
"['North Carolina', 'edit]\n']","['Mars Hill ', 'Mars Hill College)[2]\n']"
"['North Carolina', 'edit]\n']","['Mount Olive ', 'Mount Olive College)[2]\n']"
"['North Carolina', 'edit]\n']","['Pembroke ', 'University of North Carolina at Pembroke)[2]\n']"
"['North Carolina', 'edit]\n']","['Wilmington, North Carolina ', 'University of North Carolina at Wilmington)\n']"
"['North Carolina', 'edit]\n']","['Wingate ', 'Wingate University)[2]\n']"
"['North Carolina', 'edit]\n']","['Winston-Salem ', 'Wake Forest University, University of North Carolina School of the Arts, Salem College, Winston-Salem State University)\n']"
"['North Dakota', 'edit]\n']","['Fargo ', 'North Dakota State University)[18]\n']"
"['North Dakota', 'edit]\n']","['Grand Forks ', 'University of North Dakota)[5]\n']"
"['Ohio', 'edit]\n']","['Ada ', 'Ohio Northern University)[2]\n']"
"['Ohio', 'edit]\n']","['Alliance ', 'University of Mount Union)\n']"
"['Ohio', 'edit]\n']","['Ashland ', 'Ashland University)[2]\n']"
"['Ohio', 'edit]\n']","['Athens ', 'Ohio University)[2]\n']"
"['Ohio', 'edit]\n']","['Berea ', 'Baldwin Wallace College)\n']"
"['Ohio', 'edit]\n']","['Bluffton ', 'Bluffton University)[2]\n']"
"['Ohio', 'edit]\n']","['Bowling Green ', 'Bowling Green State University)[2]\n']"
"['Ohio', 'edit]\n']","['Cedarville ', 'Cedarville University)[2]\n']"
"['Ohio', 'edit]\n']","['Columbus ', 'Ohio State University)\n']"
"['Ohio', 'edit]\n']","['Delaware ', 'Ohio Wesleyan University)\n']"
"['Ohio', 'edit]\n']","['Fairborn ', 'Wright State University)\n']"
"['Ohio', 'edit]\n']","['Findlay ', 'University of Findlay)\n']"
"['Ohio', 'edit]\n']","['Gambier ', 'Kenyon College)[2]\n']"
"['Ohio', 'edit]\n']","['Granville ', 'Denison University)[2]\n']"
"['Ohio', 'edit]\n']","['Hiram ', 'Hiram College)[2]\n']"
"['Ohio', 'edit]\n']","['Kent ', 'Kent State University)[2]\n']"
"['Ohio', 'edit]\n']","['Nelsonville ', 'Hocking College)[2]\n']"
"['Ohio', 'edit]\n']","['New Concord ', 'Muskingum College)[2]\n']"
"['Ohio', 'edit]\n']","['Oberlin ', 'Oberlin College)[5]\n']"
"['Ohio', 'edit]\n']","['Oxford ', 'Miami University)[5]\n']"
"['Ohio', 'edit]\n']","['Rio Grande ', 'University of Rio Grande)[2]\n']"
"['Ohio', 'edit]\n']","['Wilberforce ', 'Wilberforce University, Central State University)[2]\n']"
"['Oklahoma', 'edit]\n']","['Ada ', 'East Central University)[2]\n']"
"['Oklahoma', 'edit]\n']","['Alva ', 'Northwestern Oklahoma State University)[2]\n']"
"['Oklahoma', 'edit]\n']","['Durant ', 'Southeastern Oklahoma State University)[2]\n']"
"['Oklahoma', 'edit]\n']","['Edmond ', 'University of Central Oklahoma, Oklahoma Christian University)[2]\n']"
"['Oklahoma', 'edit]\n']","['Goodwell ', 'Oklahoma Panhandle State University)[2]\n']"
"['Oklahoma', 'edit]\n']","['Langston ', 'Langston University)[5]\n']"
"['Oklahoma', 'edit]\n']","['Norman ', 'University of Oklahoma)[1]\n']"
"['Oklahoma', 'edit]\n']","['Stillwater ', 'Oklahoma State University)[5]\n']"
"['Oklahoma', 'edit]\n']","['Tahlequah ', 'Northeastern State University)[2]\n']"
"['Oklahoma', 'edit]\n']","['Tulsa ', 'The University of Tulsa)\n']"
"['Oklahoma', 'edit]\n']","['Weatherford ', 'Southwestern Oklahoma State University)\n']"
"['Oregon', 'edit]\n']","['Ashland ', 'Southern Oregon University)[2]\n']"
"['Oregon', 'edit]\n']","['Corvallis ', 'Oregon State University)[20]\n']"
"['Oregon', 'edit]\n']","['Eugene ', 'Lane Community College, Northwest Christian University, University of Oregon)[20]\n']"
"['Oregon', 'edit]\n']","['Forest Grove ', 'Pacific University)\n']"
"['Oregon', 'edit]\n']","['Klamath Falls ', 'Klamath Community College, Oregon Institute of Technology)\n']"
"['Oregon', 'edit]\n']","['La Grande ', 'Eastern Oregon University)[2]\n']"
"['Oregon', 'edit]\n']","['Marylhurst ', 'Marylhurst University)\n']"
"['Oregon', 'edit]\n']","['McMinnville ', 'Linfield College)\n']"
"['Oregon', 'edit]\n']","['Monmouth ', 'Western Oregon University)[2]\n']"
"['Oregon', 'edit]\n']","['Newberg ', 'George Fox University)\n']"
"['Pennsylvania', 'edit]\n']","['Altoona ', 'Penn State Altoona)\n']"
"['Pennsylvania', 'edit]\n']","['Annville ', 'Lebanon Valley College)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Bethlehem ', 'Lehigh University, Moravian College)\n']"
"['Pennsylvania', 'edit]\n']","['Bloomsburg ', 'Bloomsburg University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Bradford ', 'University of Pittsburgh at Bradford)\n']"
"['Pennsylvania', 'edit]\n']","['California ', 'California University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Carlisle ', 'Dickinson College)\n']"
"['Pennsylvania', 'edit]\n']","['Cecil B. Moore, Philadelphia, also known as ""Templetown"" ', 'Temple University)\n']"
"['Pennsylvania', 'edit]\n']","['Clarion ', 'Clarion University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Collegeville ', 'Ursinus College)\n']"
"['Pennsylvania', 'edit]\n']","['Cresson ', 'Mount Aloysius College)[2]\n']"
"['Pennsylvania', 'edit]\n']","['East Stroudsburg ', 'East Stroudsburg University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Edinboro ', 'Edinboro University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Erie ', 'Gannon University, Mercyhurst College, Penn State Erie)\n']"
"['Pennsylvania', 'edit]\n']","['Gettysburg ', 'Gettysburg College)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Greensburg ', 'Seton Hill University, University of Pittsburgh at Greensburg)\n']"
"['Pennsylvania', 'edit]\n']","['Grove City ', 'Grove City College)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Huntingdon ', 'Juniata College)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Indiana ', 'Indiana University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Johnstown ', 'University of Pittsburgh at Johnstown)\n']"
"['Pennsylvania', 'edit]\n']","['Kutztown ', 'Kutztown University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Lancaster ', 'Franklin & Marshall)\n']"
"['Pennsylvania', 'edit]\n']","['Lewisburg ', 'Bucknell University)[5]\n']"
"['Pennsylvania', 'edit]\n']","['Lock Haven ', 'Lock Haven University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Loretto ', 'St. Francis University)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Mansfield ', 'Mansfield University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Meadville ', 'Allegheny College)\n']"
"['Pennsylvania', 'edit]\n']","['Mont Alto ', 'Penn State Mont Alto)\n']"
"['Pennsylvania', 'edit]\n']","['Millersville ', 'Millersville University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['New Wilmington ', 'Westminster College)[2]\n']"
"['Pennsylvania', 'edit]\n']","['North East ', 'Mercyhurst North East)\n']"
"['Pennsylvania', 'edit]\n']","['University City, Philadelphia ', 'Drexel University, University of Pennsylvania, University of the Sciences in Philadelphia)\n']"
"['Pennsylvania', 'edit]\n']","['Oakland, Pittsburgh ', 'Carnegie Mellon University, University of Pittsburgh, Carlow University)\n']"
"['Pennsylvania', 'edit]\n']","['Reading ', 'Albright College, Alvernia University, Penn State Berks)\n']"
"['Pennsylvania', 'edit]\n']","['Selinsgrove ', 'Susquehanna University)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Shippensburg ', 'Shippensburg University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['Slippery Rock ', 'Slippery Rock University of Pennsylvania)[2]\n']"
"['Pennsylvania', 'edit]\n']","['State College ', 'Pennsylvania State University)[22]\n']"
"['Pennsylvania', 'edit]\n']","['Villanova ', 'Villanova University)\n']"
"['Pennsylvania', 'edit]\n']","['Waynesburg ', 'Waynesburg University)\n']"
"['Pennsylvania', 'edit]\n']","['West Chester ', 'West Chester University of Pennsylvania)\n']"
"['Pennsylvania', 'edit]\n']","['Wilkes-Barre ', ""King's College, Wilkes University)\n""]"
"['Pennsylvania', 'edit]\n']","['Williamsport ', 'Lycoming College, Pennsylvania College of Technology)[2]\n']"
"['Rhode Island', 'edit]\n']","['Kingston ', 'University of Rhode Island)[2]\n']"
"['Rhode Island', 'edit]\n']","['Providence ', 'Brown University, ', 'University of Rhode Island), Rhode Island School of Design, Johnson and Wales University, Providence College, Community College of Rhode Island, Rhode Island College, and Roger Williams University.)\n']"
"['South Carolina', 'edit]\n']","['Central ', 'Southern Wesleyan University)[2]\n']"
"['South Carolina', 'edit]\n']","['Charleston ', 'College of Charleston, The Citadel, MUSC)\n']"
"['South Carolina', 'edit]\n']","['Clemson ', 'Clemson University)[2]\n']"
"['South Carolina', 'edit]\n']","['Clinton ', 'Presbyterian College)\n']"
"['South Carolina', 'edit]\n']","['Columbia ', 'University of South Carolina)[14]\n']"
"['South Carolina', 'edit]\n']","['Due West ', 'Erskine College)\n']"
"['South Carolina', 'edit]\n']","['Florence ', 'Francis Marion University)\n']"
"['South Carolina', 'edit]\n']","['Greenwood ', 'Lander University)\n']"
"['South Carolina', 'edit]\n']","['Orangeburg ', 'South Carolina State University, Claflin University)[2]\n']"
"['South Carolina', 'edit]\n']","['Rock Hill ', 'Winthrop University)\n']"
"['South Carolina', 'edit]\n']","['Spartanburg ', 'Wofford College, Converse College, University of South Carolina Upstate, Spartanburg Methodist College, Edward Via College of Osteopathic Medicine, Spartanburg Community College, Virginia College, Sherman College of Chiropractic)\n']"
"['South Dakota', 'edit]\n']","['Brookings ', 'South Dakota State University)[2]\n']"
"['South Dakota', 'edit]\n']","['Madison ', 'Dakota State University)\n']"
"['South Dakota', 'edit]\n']","['Spearfish ', 'Black Hills State University)\n']"
"['South Dakota', 'edit]\n']","['Vermillion ', 'University of South Dakota)[5]\n']"
"['Tennessee', 'edit]\n']","['Chattanooga ', 'University of Tennessee at Chattanooga)\n']"
"['Tennessee', 'edit]\n']","['Collegedale ', 'Southern Adventist University)\n']"
"['Tennessee', 'edit]\n']","['Cookeville ', 'Tennessee Technological University)[2]\n']"
"['Tennessee', 'edit]\n']","['Harrogate ', 'Lincoln Memorial University)[2]\n']"
"['Tennessee', 'edit]\n']","['Henderson ', 'Freed-Hardeman University)[2]\n']"
"['Tennessee', 'edit]\n']","['Johnson City ', 'East Tennessee State University)\n']"
"['Tennessee', 'edit]\n']","['Knoxville ', 'University of Tennessee)\n']"
"['Tennessee', 'edit]\n']","['Martin ', 'University of Tennessee at Martin)[2]\n']"
"['Tennessee', 'edit]\n']","['McKenzie ', 'Bethel University)[2]\n']"
"['Tennessee', 'edit]\n']","['Memphis ', 'Christian Brothers University, LeMoyne-Owen College, Memphis College of Art, Memphis Theological Seminary, Rhodes College, Southern College of Optometry, Southwest Tennessee Community College, University of Memphis, University of Tennessee Health Science Center, Visible Music College)\n']"
"['Tennessee', 'edit]\n']","['Murfreesboro ', 'Middle Tennessee State University)[2]\n']"
"['Tennessee', 'edit]\n']","['Nashville ', 'Vanderbilt University, Belmont University, Tennessee State University, Lipscomb University, Fisk University, Aquinas College, Trevecca Nazarene University)\n']"
"['Tennessee', 'edit]\n']","['Sewanee ', 'Sewanee: the University of the South)[2]\n']"
"['Texas', 'edit]\n']","['Abilene ', 'Abilene Christian University, Hardin-Simmons University, McMurry University)\n']"
"['Texas', 'edit]\n']","['Alpine ', 'Sul Ross State University)[2]\n']"
"['Texas', 'edit]\n']","['Austin ', 'University of Texas at Austin, St. Edwards University, Huston-Tillotson University)[2]\n']"
"['Texas', 'edit]\n']","['Beaumont ', 'Lamar University)\n']"
"['Texas', 'edit]\n']","['Canyon ', 'West Texas A&M University)[2]\n']"
"['Texas', 'edit]\n']","['College Station ', 'Texas A&M University)[5]\n']"
"['Texas', 'edit]\n']","['Commerce ', 'Texas A&M University–Commerce)[2]\n']"
"['Texas', 'edit]\n']","['Dallas ', 'Southern Methodist University)\n']"
"['Texas', 'edit]\n']","['Denton ', ""University of North Texas, Texas Woman's University)[2]\n""]"
"['Texas', 'edit]\n']","['Fort Worth ', 'Texas Christian University, Texas Wesleyan University)\n']"
"['Texas', 'edit]\n']","['Georgetown ', 'Southwestern University)\n']"
"['Texas', 'edit]\n']","['Huntsville ', 'Sam Houston State University)[2]\n']"
"['Texas', 'edit]\n']","['Houston ', 'University of Houston, Texas Southern University, Rice University, Houston Baptist University)\n']"
"['Texas', 'edit]\n']","['Keene ', 'Southwestern Adventist University)[2]\n']"
"['Texas', 'edit]\n']","['Kingsville ', 'Texas A&M University–Kingsville)[2]\n']"
"['Texas', 'edit]\n']","['Lubbock ', 'Texas Tech University, Lubbock Christian University)\n']"
"['Texas', 'edit]\n']","['Nacogdoches ', 'Stephen F. Austin State University)[2]\n']"
"['Texas', 'edit]\n']","['Plainview ', 'Wayland Baptist University)[2]\n']"
"['Texas', 'edit]\n']","['Prairie View ', 'Prairie View A&M University)[2]\n']"
"['Texas', 'edit]\n']","['San Marcos ', 'Texas State University)[5]\n']"
"['Texas', 'edit]\n']","['Stephenville ', 'Tarleton State University)[2]\n']"
"['Texas', 'edit]\n']","['Waco ', 'Baylor University)\n']"
"['Utah', 'edit]\n']","['Cedar City ', 'Southern Utah University)[2]\n']"
"['Utah', 'edit]\n']","['Logan ', 'Utah State University)[2]\n']"
"['Utah', 'edit]\n']","['Provo ', 'Brigham Young University)[5]\n']"
"['Utah', 'edit]\n']","['Orem ', 'Utah Valley University)\n']"
"['Utah', 'edit]\n']","['Salt Lake City ', 'University of Utah)\n']"
"['Utah', 'edit]\n']","['Ephraim ', 'Snow College)\n']"
"['Vermont', 'edit]\n']","['Burlington ', ""University of Vermont, Champlain College and Saint Michael's College)[2]\n""]"
"['Vermont', 'edit]\n']","['Castleton ', 'Castleton State College)[2]\n']"
"['Vermont', 'edit]\n']","['Johnson ', 'Johnson State College)[2]\n']"
"['Vermont', 'edit]\n']","['Lyndonville ', 'Lyndon State College)[2]\n']"
"['Vermont', 'edit]\n']","['Middlebury ', 'Middlebury College)[2]\n']"
"['Vermont', 'edit]\n']","['Northfield ', 'Norwich University)[2]\n']"
"['Virginia', 'edit]\n']","['Blacksburg ', 'Virginia Polytechnic Institute and State University)[5]\n']"
"['Virginia', 'edit]\n']","['Bridgewater ', 'Bridgewater College)[2]\n']"
"['Virginia', 'edit]\n']","['Charlottesville ', 'University of Virginia)[23]\n']"
"['Virginia', 'edit]\n']","['Farmville ', 'Longwood University, Hampden-Sydney College)[2]\n']"
"['Virginia', 'edit]\n']","['Fredericksburg ', 'University of Mary Washington)[2]\n']"
"['Virginia', 'edit]\n']","['Harrisonburg ', 'James Madison University, Eastern Mennonite University)[2]\n']"
"['Virginia', 'edit]\n']","['Lexington ', 'Washington and Lee University, Virginia Military Institute)[2]\n']"
"['Virginia', 'edit]\n']","['Lynchburg ', 'Lynchburg College, Randolph College, Liberty University, Central Virginia Community College)\n']"
"['Virginia', 'edit]\n']","['Radford ', 'Radford University)[2]\n']"
"['Virginia', 'edit]\n']","['Williamsburg ', 'The College of William & Mary)[2]\n']"
"['Virginia', 'edit]\n']","['Wise ', ""University of Virginia's College at Wise)[2]\n""]"
"['Virginia', 'edit]\n']","['Chesapeake ', 'Averett University, DeVry University, Troy University, Tidewater Community College, Strayer University, Everest University, Sentera College of Health Sciences, St Leo University)[2]\n']"
"['Washington', 'edit]\n']","['Bellingham ', 'Western Washington University)\n']"
"['Washington', 'edit]\n']","['Cheney ', 'Eastern Washington University)[2]\n']"
"['Washington', 'edit]\n']","['Ellensburg ', 'Central Washington University)[5]\n']"
"['Washington', 'edit]\n']","['Pullman ', 'Washington State University)[5]\n']"
"['Washington', 'edit]\n']","['University District, Seattle ', 'University of Washington)[5]\n']"
"['West Virginia', 'edit]\n']","['Athens ', 'Concord University)[2]\n']"
"['West Virginia', 'edit]\n']","['Buckhannon ', 'West Virginia Wesleyan College)[2]\n']"
"['West Virginia', 'edit]\n']","['Fairmont ', 'Fairmont State University)[2]\n']"
"['West Virginia', 'edit]\n']","['Glenville ', 'Glenville State College)[2]\n']"
"['West Virginia', 'edit]\n']","['Huntington ', 'Marshall University)[2]\n']"
"['West Virginia', 'edit]\n']","['Montgomery ', 'West Virginia University Institute of Technology)[2]\n']"
"['West Virginia', 'edit]\n']","['Morgantown ', 'West Virginia University)[2]\n']"
"['West Virginia', 'edit]\n']","['Shepherdstown ', 'Shepherd University)[2]\n']"
"['West Virginia', 'edit]\n']","['West Liberty ', 'West Liberty University)[2]\n']"
"['Wisconsin', 'edit]\n']","['Appleton ', 'Lawrence University)\n']"
"['Wisconsin', 'edit]\n']","['Eau Claire ', 'University of Wisconsin–Eau Claire)\n']"
"['Wisconsin', 'edit]\n']","['Green Bay ', 'University of Wisconsin-Green Bay)\n']"
"['Wisconsin', 'edit]\n']","['La Crosse ', 'University of Wisconsin–La Crosse, Western Technical College, Viterbo University)[2]\n']"
"['Wisconsin', 'edit]\n']","['Madison ', 'University of Wisconsin–Madison)[2]\n']"
"['Wisconsin', 'edit]\n']","['Menomonie ', 'University of Wisconsin–Stout)[2]\n']"
"['Wisconsin', 'edit]\n']","['Milwaukee ', 'Marquette University, University of Wisconsin–Milwaukee)\n']"
"['Wisconsin', 'edit]\n']","['Oshkosh ', 'University of Wisconsin–Oshkosh)\n']"
"['Wisconsin', 'edit]\n']","['Platteville ', 'University of Wisconsin–Platteville)[2]\n']"
"['Wisconsin', 'edit]\n']","['River Falls ', 'University of Wisconsin–River Falls)[2]\n']"
"['Wisconsin', 'edit]\n']","['Stevens Point ', 'University of Wisconsin–Stevens Point)[2]\n']"
"['Wisconsin', 'edit]\n']","['Waukesha ', 'Carroll University)\n']"
"['Wisconsin', 'edit]\n']","['Whitewater ', 'University of Wisconsin–Whitewater)[2]\n']"
"['Wyoming', 'edit]\n']","['Laramie ', 'University of Wyoming)[5]\n']"
